wavenumbers,0,1,2,3
1918,65.51376723,53.52447295,54.38409884,52.36496402
1919,65.45741771,53.4706438,54.30428051,52.29500339
1920,65.40106881,53.41679462,54.2245511,52.22508867
1921,65.34472009,53.36292507,54.14490991,52.15521929
1922,65.28837112,53.30903481,54.06535625,52.08539474
1923,65.23202152,53.25512355,53.98588945,52.01561449
1924,65.1756709,53.201191,53.90650885,51.94587807
1925,65.1193189,53.14723689,53.82721382,51.87618498
1926,65.06296516,53.09326097,53.74800375,51.80653478
1927,65.00660936,53.03926301,53.66887803,51.73692701
1928,64.95025117,52.98524276,53.58983606,51.66736125
1929,64.89389028,52.93120002,53.51087729,51.59783707
1930,64.8375264,52.8771346,53.43200113,51.52835407
1931,64.78115925,52.82304629,53.35320705,51.45891185
1932,64.72478855,52.76893491,53.27449449,51.38951003
1933,64.66841403,52.7148003,53.19586293,51.32014822
1934,64.61203544,52.66064228,53.11731184,51.25082607
1935,64.55565253,52.60646071,53.03884072,51.1815432
1936,64.49926506,52.55225544,52.96044905,51.11229927
1937,64.4428728,52.49802631,52.88213634,51.04309394
1938,64.38647551,52.44377321,52.80390209,50.97392686
1939,64.33007299,52.38949599,52.72574583,50.90479771
1940,64.27366502,52.33519453,52.64766707,50.83570615
1941,64.21725138,52.28086872,52.56966534,50.76665186
1942,64.16083187,52.22651845,52.49174018,50.69763454
1943,64.1044063,52.17214359,52.41389113,50.62865387
1944,64.04797447,52.11774405,52.33611772,50.55970954
1945,63.99153618,52.06331972,52.25841951,50.49080125
1946,63.93509125,52.0088705,52.18079604,50.4219287
1947,63.87863951,51.95439631,52.10324688,50.35309159
1948,63.82218076,51.89989704,52.02577158,50.28428964
1949,63.76571483,51.84537261,51.94836972,50.21552256
1950,63.70924155,51.79082293,51.87104084,50.14679005
1951,63.65276074,51.73624791,51.79378453,50.07809185
1952,63.59627224,51.68164748,51.71660036,50.00942765
1953,63.53977588,51.62702156,51.63948791,49.9407972
1954,63.48327151,51.57237006,51.56244675,49.87220021
1955,63.42675894,51.51769291,51.48547646,49.80363641
1956,63.37023804,51.46299004,51.40857664,49.73510553
1957,63.31370863,51.40826138,51.33174686,49.6666073
1958,63.25717057,51.35350684,51.25498672,49.59814145
1959,63.20062369,51.29872637,51.1782958,49.52970772
1960,63.14406786,51.24391989,51.1016737,49.46130585
1961,63.08750291,51.18908734,51.02512002,49.39293556
1962,63.0309287,51.13422866,50.94863435,49.3245966
1963,62.97434507,51.07934376,50.87221629,49.25628872
1964,62.9177519,51.0244326,50.79586545,49.18801165
1965,62.86114902,50.96949512,50.71958142,49.11976513
1966,62.8045363,50.91453123,50.64336381,49.05154892
1967,62.74791359,50.8595409,50.56721222,48.98336276
1968,62.69128075,50.80452405,50.49112627,48.91520639
1969,62.63463764,50.74948063,50.41510557,48.84707956
1970,62.57798412,50.69441058,50.33914972,48.77898203
1971,62.52132006,50.63931384,50.26325833,48.71091354
1972,62.46464531,50.58419035,50.18743103,48.64287385
1973,62.40795975,50.52904007,50.11166742,48.57486271
1974,62.35126323,50.47386292,50.03596712,48.50687987
1975,62.29455562,50.41865886,49.96032976,48.43892508
1976,62.23783679,50.36342783,49.88475495,48.37099811
1977,62.1811066,50.30816978,49.80924231,48.30309871
1978,62.12436493,50.25288465,49.73379146,48.23522664
1979,62.06761164,50.1975724,49.65840204,48.16738166
1980,62.01084661,50.14223296,49.58307365,48.09956352
1981,61.95406969,50.08686629,49.50780594,48.03177198
1982,61.89728078,50.03147233,49.43259852,47.96400681
1983,61.84047973,49.97605104,49.35745103,47.89626777
1984,61.78366642,49.92060236,49.28236309,47.82855463
1985,61.72684073,49.86512624,49.20733434,47.76086714
1986,61.67000253,49.80962264,49.13236441,47.69320506
1987,61.61315169,49.7540915,49.05745294,47.62556818
1988,61.55628809,49.69853278,48.98259955,47.55795624
1989,61.49941162,49.64294642,48.90780389,47.49036902
1990,61.44252214,49.58733238,48.83306558,47.42280629
1991,61.38561953,49.53169061,48.75838428,47.35526781
1992,61.32870367,49.47602107,48.68375962,47.28775336
1993,61.27177445,49.4203237,48.60919124,47.2202627
1994,61.21483174,49.36459846,48.53467878,47.1527956
1995,61.15787542,49.3088453,48.46022188,47.08535184
1996,61.10090538,49.25306418,48.3858202,47.01793118
1997,61.0439215,49.19725505,48.31147337,46.95053341
1998,60.98692365,49.14141786,48.23718104,46.88315829
1999,60.92991173,49.08555258,48.16294286,46.81580559
2000,60.87288562,49.02965915,48.08875848,46.7484751
2001,60.8158452,48.97373754,48.01462755,46.68116659
2002,60.75879035,48.91778769,47.94054972,46.61387984
2003,60.70172097,48.86180957,47.86652464,46.54661461
2004,60.64463694,48.80580313,47.79255196,46.4793707
2005,60.58753815,48.74976833,47.71863134,46.41214788
2006,60.53042449,48.69370512,47.64476244,46.34494593
2007,60.47329583,48.63761347,47.57094491,46.27776462
2008,60.41615208,48.58149332,47.49717841,46.21060375
2009,60.35899313,48.52534465,47.4234626,46.14346308
2010,60.30181885,48.4691674,47.34979713,46.07634242
2011,60.24462915,48.41296154,47.27618167,46.00924152
2012,60.18742391,48.35672703,47.20261589,45.94216019
2013,60.13020303,48.30046382,47.12909943,45.8750982
2014,60.0729664,48.24417187,47.05563198,45.80805534
2015,60.01571391,48.18785115,46.98221319,45.74103139
2016,59.95844546,48.13150161,46.90884273,45.67402615
2017,59.90116094,48.07512322,46.83552027,45.6070394
2018,59.84386024,48.01871593,46.76224547,45.54007092
2019,59.78654326,47.96227971,46.68901801,45.4731205
2020,59.7292099,47.90581452,46.61583755,45.40618794
2021,59.67186005,47.84932032,46.54270378,45.33927302
2022,59.61449362,47.79279707,46.46961635,45.27237554
2023,59.55711049,47.73624474,46.39657495,45.20549528
2024,59.49971056,47.67966328,46.32357925,45.13863204
2025,59.44229374,47.62305265,46.25062893,45.07178561
2026,59.38485992,47.56641283,46.17772366,45.00495578
2027,59.32740901,47.50974378,46.10486312,44.93814234
2028,59.2699409,47.45304545,46.03204699,44.8713451
2029,59.21245549,47.39631782,45.95927495,44.80456384
2030,59.15495269,47.33956084,45.88654668,44.73779837
2031,59.0974324,47.28277448,45.81386187,44.67104847
2032,59.03989452,47.22595871,45.74122019,44.60431395
2033,58.98233895,47.16911348,45.66862134,44.5375946
2034,58.9247656,47.11223877,45.59606499,44.47089022
2035,58.86717437,47.05533454,45.52355084,44.40420061
2036,58.80956516,46.99840076,45.45107856,44.33752558
2037,58.75193789,46.94143738,45.37864786,44.27086491
2038,58.69429245,46.88444438,45.30625842,44.20421842
2039,58.63662875,46.82742173,45.23390992,44.1375859
2040,58.5789467,46.77036938,45.16160207,44.07096716
2041,58.52124621,46.71328731,45.08933455,44.004362
2042,58.46352718,46.65617548,45.01710706,43.93777022
2043,58.40578952,46.59903385,44.94491929,43.87119163
2044,58.34803314,46.54186241,44.87277094,43.80462603
2045,58.29025795,46.48466111,44.80066171,43.73807323
2046,58.23246385,46.42742992,44.72859128,43.67153303
2047,58.17465077,46.37016882,44.65655937,43.60500524
2048,58.1168186,46.31287776,44.58456566,43.53848968
2049,58.05896727,46.25555671,44.51260987,43.47198614
2050,58.00109668,46.19820566,44.44069169,43.40549443
2051,57.94320674,46.14082455,44.36881083,43.33901438
2052,57.88529736,46.08341337,44.29696699,43.27254577
2053,57.82736847,46.02597209,44.22515987,43.20608844
2054,57.76941997,45.96850066,44.15338918,43.13964218
2055,57.71145177,45.91099907,44.08165462,43.07320681
2056,57.6534638,45.85346727,44.00995591,43.00678214
2057,57.59545596,45.79590525,43.93829275,42.94036799
2058,57.53742817,45.73831297,43.86666486,42.87396417
2059,57.47938035,45.68069041,43.79507193,42.80757049
2060,57.42131241,45.62303753,43.72351369,42.74118678
2061,57.36322427,45.5653543,43.65198985,42.67481283
2062,57.30511585,45.5076407,43.58050012,42.60844848
2063,57.24698706,45.44989669,43.50904421,42.54209354
2064,57.18883783,45.39212226,43.43762184,42.47574782
2065,57.13066806,45.33431736,43.36623273,42.40941115
2066,57.07247769,45.27648198,43.2948766,42.34308334
2067,57.01426662,45.21861608,43.22355315,42.27676421
2068,56.95603479,45.16071964,43.15226212,42.21045358
2069,56.8977821,45.10279262,43.08100322,42.14415128
2070,56.83950849,45.04483501,43.00977617,42.07785713
2071,56.78121386,44.98684678,42.9385807,42.01157094
2072,56.72289815,44.92882789,42.86741652,41.94529253
2073,56.66456127,44.87077832,42.79628337,41.87902174
2074,56.60620315,44.81269805,42.72518097,41.81275839
2075,56.54782371,44.75458705,42.65410904,41.7465023
2076,56.48942288,44.69644529,42.58306731,41.68025329
2077,56.43100057,44.63827274,42.5120555,41.61401119
2078,56.37255671,44.58006939,42.44107336,41.54777583
2079,56.31409123,44.5218352,42.3701206,41.48154703
2080,56.25560405,44.46357016,42.29919696,41.41532463
2081,56.1970951,44.40527422,42.22830217,41.34910844
2082,56.1385643,44.34694738,42.15743596,41.2828983
2083,56.08001158,44.2885896,42.08659806,41.21669403
2084,56.02143686,44.23020086,42.01578822,41.15049547
2085,55.96284007,44.17178113,41.94500615,41.08430245
2086,55.90422115,44.11333039,41.87425161,41.0181148
2087,55.84558001,44.05484863,41.80352433,40.95193234
2088,55.78691659,43.9963358,41.73282404,40.88575491
2089,55.72823081,43.93779189,41.66215049,40.81958235
2090,55.66952261,43.87921688,41.59150341,40.75341448
2091,55.61079191,43.82061074,41.52088255,40.68725115
2092,55.55203864,43.76197345,41.45028765,40.62109217
2093,55.49326274,43.70330498,41.37971844,40.5549374
2094,55.43446413,43.64460531,41.30917468,40.48878666
2095,55.37564274,43.58587442,41.23865611,40.42263979
2096,55.31679851,43.52711229,41.16816247,40.35649663
2097,55.25793137,43.46831889,41.0976935,40.29035702
2098,55.19904125,43.4094942,41.02724897,40.22422079
2099,55.14012808,43.3506382,40.95682861,40.15808777
2100,55.0811918,43.29175087,40.88643217,40.09195782
2101,55.02223233,43.23283218,40.8160594,40.02583077
2102,54.96324962,43.17388212,40.74571006,39.95970645
2103,54.9042436,43.11490065,40.6753839,39.89358472
2104,54.8452142,43.05588776,40.60508066,39.82746541
2105,54.78616135,42.99684344,40.5348001,39.76134836
2106,54.72708499,42.93776765,40.46454197,39.69523341
2107,54.66798506,42.87866037,40.39430604,39.62912041
2108,54.6088615,42.81952159,40.32409205,39.56300921
2109,54.54971423,42.76035129,40.25389977,39.49689964
2110,54.4905432,42.70114943,40.18372894,39.43079154
2111,54.43134834,42.64191601,40.11357933,39.36468478
2112,54.37212958,42.58265101,40.0434507,39.29857918
2113,54.31288688,42.52335439,39.97334281,39.2324746
2114,54.25362016,42.46402615,39.90325542,39.16637089
2115,54.19432937,42.40466626,39.83318829,39.10026788
2116,54.13501444,42.3452747,39.76314118,39.03416543
2117,54.07567531,42.28585146,39.69311386,38.96806339
2118,54.01631192,42.2263965,39.62310609,38.9019616
2119,53.95692421,42.16690983,39.55311764,38.83585992
2120,53.89751212,42.1073914,39.48314828,38.7697582
2121,53.8380756,42.04784121,39.41319776,38.70365628
2122,53.77861457,41.98825924,39.34326586,38.63755401
2123,53.71912899,41.92864547,39.27335235,38.57145126
2124,53.6596188,41.86899987,39.203457,38.50534786
2125,53.60008393,41.80932243,39.13357957,38.43924367
2126,53.54052433,41.74961314,39.06371984,38.37313856
2127,53.48093994,41.68987197,38.99387759,38.30703236
2128,53.4213307,41.6300989,38.92405257,38.24092493
2129,53.36169656,41.57029392,38.85424457,38.17481613
2130,53.30203746,41.51045701,38.78445336,38.10870582
2131,53.24235335,41.45058815,38.71467872,38.04259385
2132,53.18264416,41.39068732,38.64492043,37.97648007
2133,53.12290984,41.33075451,38.57517825,37.91036434
2134,53.06315035,41.2707897,38.50545197,37.84424653
2135,53.00336561,41.21079287,38.43574136,37.77812648
2136,52.94355558,41.150764,38.36604621,37.71200405
2137,52.88372021,41.09070307,38.2963663,37.64587912
2138,52.82385943,41.03061008,38.2267014,37.57975152
2139,52.7639732,40.970485,38.1570513,37.51362114
2140,52.70406147,40.91032781,38.08741579,37.44748781
2141,52.64412417,40.8501385,38.01779463,37.38135141
2142,52.58416125,40.78991705,37.94818763,37.3152118
2143,52.52417267,40.72966345,37.87859456,37.24906884
2144,52.46415837,40.66937768,37.80901521,37.18292239
2145,52.4041183,40.60905972,37.73944936,37.11677231
2146,52.34405241,40.54870956,37.66989681,37.05061847
2147,52.28396065,40.48832718,37.60035734,36.98446073
2148,52.22384296,40.42791256,37.53083074,36.91829896
2149,52.16369929,40.3674657,37.4613168,36.85213302
2150,52.1035296,40.30698656,37.39181532,36.78596278
2151,52.04333383,40.24647515,37.32232607,36.7197881
2152,51.98311194,40.18593143,37.25284886,36.65360885
2153,51.92286387,40.1253554,37.18338347,36.58742489
2154,51.86258957,40.06474705,37.11392971,36.5212361
2155,51.80228901,40.00410635,37.04448736,36.45504234
2156,51.74196212,39.94343329,36.97505622,36.38884348
2157,51.68160885,39.88272785,36.90563609,36.32263939
2158,51.62122917,39.82199003,36.83622676,36.25642994
2159,51.56082303,39.76121981,36.76682802,36.19021499
2160,51.50039036,39.70041716,36.69743969,36.12399442
2161,51.43993114,39.63958208,36.62806156,36.05776811
2162,51.37944531,39.57871456,36.55869342,35.99153591
2163,51.31893282,39.51781457,36.48933508,35.9252977
2164,51.25839362,39.45688211,36.41998633,35.85905336
2165,51.19782768,39.39591716,36.35064699,35.79280276
2166,51.13723495,39.3349197,36.28131685,35.72654576
2167,51.07661537,39.27388972,36.21199572,35.66028225
2168,51.01596891,39.21282721,36.1426834,35.5940121
2169,50.95529552,39.15173216,36.07337969,35.52773518
2170,50.89459515,39.09060454,36.00408441,35.46145137
2171,50.83386776,39.02944435,35.93479735,35.39516054
2172,50.77311331,38.96825158,35.86551832,35.32886258
2173,50.71233174,38.9070262,35.79624714,35.26255735
2174,50.65152303,38.84576821,35.72698362,35.19624473
2175,50.59068711,38.78447759,35.65772755,35.1299246
2176,50.52982396,38.72315433,35.58847875,35.06359684
2177,50.46893352,38.66179841,35.51923703,34.99726133
2178,50.40801576,38.60040983,35.45000221,34.93091794
2179,50.34707062,38.53898857,35.38077409,34.86456656
2180,50.28609808,38.47753462,35.31155249,34.79820706
2181,50.22509808,38.41604796,35.24233722,34.73183933
2182,50.16407059,38.35452858,35.17312809,34.66546324
2183,50.10301556,38.29297647,35.10392493,34.59907868
2184,50.04193295,38.23139161,35.03472754,34.53268553
2185,49.98082272,38.169774,34.96553574,34.46628366
2186,49.91968483,38.10812363,34.89634936,34.39987297
2187,49.85851924,38.04644047,34.8271682,34.33345334
2188,49.79732591,37.98472452,34.75799209,34.26702464
2189,49.7361048,37.92297576,34.68882085,34.20058677
2190,49.67485586,37.86119418,34.61965429,34.1341396
2191,49.61357906,37.79937978,34.55049223,34.06768302
2192,49.55227436,37.73753254,34.48133451,34.00121692
2193,49.49094172,37.67565244,34.41218093,33.93474118
2194,49.4295811,37.61373948,34.34303133,33.86825569
2195,49.36819247,37.55179364,34.27388552,33.80176034
2196,49.30677577,37.48981491,34.20474333,33.735255
2197,49.24533098,37.42780328,34.13560459,33.66873958
2198,49.18385805,37.36575874,34.06646912,33.60221395
2199,49.12235696,37.30368128,33.99733674,33.535678
2200,49.06082765,37.24157089,33.92820728,33.46913163
2201,48.9992701,37.17942755,33.85908058,33.40257472
2202,48.93768426,37.11725125,33.78995645,33.33600716
2203,48.87607011,37.05504198,33.72083473,33.26942884
2204,48.81442759,36.99279974,33.65171525,33.20283965
2205,48.75275668,36.93052451,33.58259783,33.13623948
2206,48.69105734,36.86821628,33.51348231,33.06962823
2207,48.62932953,36.80587503,33.44436852,33.00300578
2208,48.56757321,36.74350077,33.37525629,32.93637203
2209,48.50578836,36.68109347,33.30614546,32.86972687
2210,48.44397494,36.61865313,33.23703585,32.80307019
2211,48.3821329,36.55617973,33.1679273,32.73640188
2212,48.32026222,36.49367327,33.09881965,32.66972185
2213,48.25836285,36.43113373,33.02971273,32.60302998
2214,48.19643478,36.36856111,32.96060638,32.53632616
2215,48.13447795,36.30595539,32.89150043,32.46961029
2216,48.07249234,36.24331657,32.82239472,32.40288228
2217,48.01047791,36.18064463,32.75328909,32.336142
2218,47.94843463,36.11793957,32.68418338,32.26938937
2219,47.88636246,36.05520137,32.61507743,32.20262427
2220,47.82426138,35.99243002,32.54597107,32.13584661
2221,47.76213134,35.92962552,32.47686415,32.06905627
2222,47.69997232,35.86678785,32.40775651,32.00225316
2223,47.63778427,35.803917,32.33864798,31.93543718
2224,47.57556718,35.74101297,32.26953843,31.86860822
2225,47.513321,35.67807574,32.20042767,31.80176618
2226,47.45104571,35.61510531,32.13131557,31.73491097
2227,47.38874126,35.55210166,32.06220195,31.66804248
2228,47.32640764,35.48906479,31.99308668,31.60116061
2229,47.26404481,35.42599469,31.92396959,31.53426526
2230,47.20165273,35.36289134,31.85485053,31.46735634
2231,47.13923137,35.29975474,31.78572935,31.40043374
2232,47.07678071,35.23658488,31.71660588,31.33349737
2233,47.01430071,35.17338175,31.64748,31.26654712
2234,46.95179134,35.11014534,31.57835153,31.19958291
2235,46.88925257,35.04687564,31.50922033,31.13260463
2236,46.82668437,34.98357264,31.44008624,31.06561219
2237,46.76408671,34.92023633,31.37094913,30.99860549
2238,46.70145957,34.85686671,31.30180884,30.93158443
2239,46.6388029,34.79346376,31.23266522,30.86454892
2240,46.57611668,34.73002748,31.16351812,30.79749887
2241,46.51340088,34.66655785,31.0943674,30.73043417
2242,46.45065547,34.60305488,31.02521291,30.66335474
2243,46.38788042,34.53951854,30.9560545,30.59626048
2244,46.32507571,34.47594883,30.88689204,30.52915129
2245,46.2622413,34.41234575,30.81772536,30.46202709
2246,46.19937716,34.34870928,30.74855433,30.39488778
2247,46.13648327,34.28503942,30.67937881,30.32773326
2248,46.07355959,34.22133615,30.61019865,30.26056345
2249,46.01060611,34.15759947,30.54101371,30.19337825
2250,45.94762279,34.09382937,30.47182385,30.12617757
2251,45.8846096,34.03002584,30.40262892,30.05896133
2252,45.82156651,33.96618888,30.33342878,29.99172942
2253,45.7584935,33.90231847,30.26422331,29.92448176
2254,45.69539055,33.83841461,30.19501234,29.85721826
2255,45.63225761,33.77447729,30.12579575,29.78993883
2256,45.56909468,33.71050649,30.0565734,29.72264338
2257,45.50590171,33.64650223,29.98734515,29.65533182
2258,45.44267868,33.58246447,29.91811086,29.58800406
2259,45.37942557,33.51839322,29.84887039,29.52066002
2260,45.31614235,33.45428848,29.77962361,29.4532996
2261,45.25282899,33.39015022,29.71037039,29.38592272
2262,45.18948546,33.32597845,29.64111058,29.31852929
2263,45.12611175,33.26177315,29.57184405,29.25111922
2264,45.06270782,33.19753432,29.50257067,29.18369244
2265,44.99927365,33.13326195,29.43329031,29.11624884
2266,44.93580922,33.06895603,29.36400282,29.04878835
2267,44.87231449,33.00461656,29.29470809,28.98131088
2268,44.80878944,32.94024353,29.22540597,28.91381635
2269,44.74523405,32.87583692,29.15609634,28.84630466
2270,44.6816483,32.81139674,29.08677907,28.77877574
2271,44.61803215,32.74692297,29.01745401,28.7112295
2272,44.55438558,32.68241561,28.94812106,28.64366586
2273,44.49070858,32.61787465,28.87878006,28.57608474
2274,44.42700111,32.55330009,28.80943091,28.50848605
2275,44.36326314,32.4886919,28.74007346,28.4408697
2276,44.29949467,32.4240501,28.67070759,28.37323562
2277,44.23569565,32.35937467,28.60133318,28.30558373
2278,44.17186607,32.2946656,28.53195009,28.23791394
2279,44.10800591,32.22992289,28.4625582,28.17022617
2280,44.04411514,32.16514653,28.39315739,28.10252034
2281,43.98019373,32.10033652,28.32374753,28.03479636
2282,43.91624167,32.03549284,28.25432849,27.96705417
2283,43.85225893,31.97061548,28.18490016,27.89929368
2284,43.78824549,31.90570445,28.1154624,27.8315148
2285,43.72420132,31.84075974,28.0460151,27.76371747
2286,43.6601264,31.77578133,27.97655812,27.69590159
2287,43.59602072,31.71076923,27.90709136,27.6280671
2288,43.53188424,31.64572342,27.83761469,27.56021391
2289,43.46771695,31.58064389,27.76812799,27.49234195
2290,43.40351882,31.51553065,27.69863113,27.42445113
2291,43.33928983,31.45038368,27.629124,27.35654138
2292,43.27502996,31.38520298,27.55960648,27.28861263
2293,43.21073918,31.31998855,27.49007845,27.22066479
2294,43.14641748,31.25474036,27.42053978,27.15269779
2295,43.08206484,31.18945843,27.35099037,27.08471155
2296,43.01768123,31.12414273,27.2814301,27.016706
2297,42.95326662,31.05879328,27.21185884,26.94868106
2298,42.88882101,30.99341005,27.14227648,26.88063666
2299,42.82434437,30.92799304,27.07268291,26.81257272
2300,42.75983667,30.86254225,27.00307801,26.74448917
2301,42.69529791,30.79705767,26.93346166,26.67638593
2302,42.63072804,30.73153929,26.86383376,26.60826293
2303,42.56612707,30.66598711,26.79419418,26.54012009
2304,42.50149496,30.60040111,26.72454281,26.47195734
2305,42.43683169,30.53478131,26.65487954,26.40377462
2306,42.37213725,30.46912768,26.58520426,26.33557183
2307,42.30741162,30.40344022,26.51551685,26.26734892
2308,42.24265477,30.33771893,26.44581721,26.19910581
2309,42.17786668,30.2719638,26.37610522,26.13084243
2310,42.11304734,30.20617483,26.30638077,26.06255871
2311,42.04819672,30.140352,26.23664374,25.99425457
2312,41.98331482,30.07449531,26.16689404,25.92592995
2313,41.91840159,30.00860476,26.09713155,25.85758477
2314,41.85345704,29.94268034,26.02735617,25.78921896
2315,41.78848113,29.87672205,25.95756778,25.72083246
2316,41.72347386,29.81072987,25.88776627,25.65242519
2317,41.65843519,29.7447038,25.81795154,25.58399708
2318,41.59336511,29.67864384,25.74812349,25.51554808
2319,41.52826361,29.61254998,25.67828199,25.44707809
2320,41.46313066,29.54642221,25.60842696,25.37858707
2321,41.39796625,29.48026054,25.53855828,25.31007493
2322,41.33277036,29.41406495,25.46867585,25.24154161
2323,41.26754296,29.34783543,25.39877956,25.17298705
2324,41.20228405,29.28157199,25.32886931,25.10441117
2325,41.13699359,29.21527461,25.258945,25.03581391
2326,41.07167159,29.14894329,25.18900651,24.9671952
2327,41.00631801,29.08257803,25.11905376,24.89855498
2328,40.94093284,29.01617882,25.04908663,24.82989317
2329,40.87551606,28.94974565,24.97910502,24.76120972
2330,40.81006765,28.88327852,24.90910884,24.69250455
2331,40.7445876,28.81677742,24.83909798,24.6237776
2332,40.67907589,28.75024235,24.76907233,24.55502881
2333,40.6135325,28.68367331,24.69903181,24.48625811
2334,40.54795742,28.61707027,24.6289763,24.41746543
2335,40.48235063,28.55043325,24.55890572,24.34865072
2336,40.4167121,28.48376224,24.48881995,24.2798139
2337,40.35104183,28.41705723,24.41871891,24.21095492
2338,40.2853398,28.35031821,24.34860249,24.14207371
2339,40.21960599,28.28354518,24.2784706,24.0731702
2340,40.15384038,28.21673813,24.20832314,24.00424433
2341,40.08804296,28.14989706,24.13816001,23.93529605
2342,40.02221371,28.08302197,24.06798111,23.86632528
2343,39.95635261,28.01611285,23.99778635,23.79733197
2344,39.89045966,27.94916969,23.92757564,23.72831605
2345,39.82453483,27.88219249,23.85734887,23.65927747
2346,39.7585781,27.81518124,23.78710596,23.59021615
2347,39.69258946,27.74813594,23.7168468,23.52113205
2348,39.6265689,27.68105658,23.64657131,23.45202509
2349,39.5605164,27.61394316,23.57627939,23.38289522
2350,39.49443195,27.54679567,23.50597095,23.31374237
2351,39.42831552,27.47961411,23.43564589,23.24456649
2352,39.3621671,27.41239848,23.36530413,23.17536752
2353,39.29598668,27.34514876,23.29494556,23.1061454
2354,39.22977424,27.27786495,23.22457011,23.03690006
2355,39.16352977,27.21054705,23.15417767,22.96763145
2356,39.09725325,27.14319506,23.08376815,22.89833951
2357,39.03094467,27.07580896,23.01334148,22.82902418
2358,38.96460401,27.00838875,22.94289754,22.75968541
2359,38.89823126,26.94093444,22.87243627,22.69032312
2360,38.8318264,26.873446,22.80195756,22.62093728
2361,38.76538941,26.80592345,22.73146133,22.55152781
2362,38.69892029,26.73836677,22.66094748,22.48209466
2363,38.63241902,26.67077595,22.59041594,22.41263778
2364,38.56588558,26.603151,22.51986662,22.34315711
2365,38.49931997,26.53549191,22.44929942,22.27365258
2366,38.43272215,26.46779868,22.37871425,22.20412415
2367,38.36609213,26.40007129,22.30811105,22.13457176
2368,38.29942989,26.33230975,22.2374897,22.06499535
2369,38.23273541,26.26451405,22.16685014,21.99539487
2370,38.16600868,26.19668419,22.09619227,21.92577025
2371,38.09924968,26.12882015,22.02551602,21.85612145
2372,38.03245841,26.06092195,21.95482129,21.78644842
2373,37.96563484,25.99298956,21.884108,21.71675108
2374,37.89877897,25.92502299,21.81337606,21.6470294
2375,37.83189078,25.85702224,21.7426254,21.57728332
2376,37.76497026,25.78898729,21.67185593,21.50751278
2377,37.69801739,25.72091814,21.60106757,21.43771772
2378,37.63103216,25.6528148,21.53026024,21.36789811
2379,37.56401456,25.58467725,21.45943384,21.29805387
2380,37.49696457,25.51650548,21.38858831,21.22818497
2381,37.42988219,25.44829951,21.31772356,21.15829134
2382,37.36276739,25.38005931,21.2468395,21.08837293
2383,37.29562017,25.31178489,21.17593607,21.0184297
2384,37.22844051,25.24347625,21.10501317,20.94846158
2385,37.1612284,25.17513337,21.03407073,20.87846853
2386,37.09398383,25.10675625,20.96310866,20.8084505
2387,37.02670678,25.03834489,20.8921269,20.73840743
2388,36.95939724,24.96989929,20.82112536,20.66833927
2389,36.8920552,24.90141943,20.75010396,20.59824598
2390,36.82468065,24.83290533,20.67906262,20.52812749
2391,36.75727358,24.76435696,20.60800126,20.45798377
2392,36.68983396,24.69577433,20.53691982,20.38781475
2393,36.6223618,24.62715743,20.4658182,20.3176204
2394,36.55485707,24.55850627,20.39469634,20.24740065
2395,36.48731977,24.48982082,20.32355416,20.17715546
2396,36.41974988,24.4211011,20.25239158,20.10688478
2397,36.35214739,24.35234709,20.18120852,20.03658857
2398,36.2845123,24.28355879,20.11000492,19.96626676
2399,36.21684458,24.2147362,20.03878069,19.89591932
2400,36.14914423,24.14587931,19.96753576,19.82554619
2401,36.08141123,24.07698812,19.89627005,19.75514733
2402,36.01364557,24.00806263,19.8249835,19.68472269
2403,35.94584725,23.93910283,19.75367603,19.61427221
2404,35.87801624,23.87010871,19.68234756,19.54379586
2405,35.81015255,23.80108027,19.61099802,19.47329358
2406,35.74225615,23.73201752,19.53962734,19.40276533
2407,35.67432704,23.66292043,19.46823544,19.33221105
2408,35.6063652,23.59378902,19.39682226,19.26163071
2409,35.53837062,23.52462327,19.32538773,19.19102426
2410,35.4703433,23.45542318,19.25393176,19.12039164
2411,35.40228322,23.38618876,19.18245429,19.04973282
2412,35.33419036,23.31691998,19.11095526,18.97904774
2413,35.26606473,23.24761685,19.03943458,18.90833637
2414,35.1979063,23.17827937,18.96789218,18.83759865
2415,35.12971508,23.10890754,18.89632801,18.76683454
2416,35.06149103,23.03950133,18.82474199,18.69604399
2417,34.99323417,22.97006077,18.75313404,18.62522697
2418,34.92494447,22.90058583,18.68150411,18.55438341
2419,34.85662192,22.83107652,18.60985211,18.48351329
2420,34.78826652,22.76153282,18.53817799,18.41261655
2421,34.71987825,22.69195475,18.46648168,18.34169315
2422,34.65145711,22.62234229,18.3947631,18.27074305
2423,34.58300307,22.55269544,18.3230222,18.1997662
2424,34.51451615,22.4830142,18.25125889,18.12876256
2425,34.44599631,22.41329855,18.17947313,18.05773208
2426,34.37744355,22.34354851,18.10766483,17.98667473
2427,34.30885787,22.27376406,18.03583394,17.91559045
2428,34.24023925,22.2039452,17.96398038,17.84447921
2429,34.17158768,22.13409193,17.8921041,17.77334096
2430,34.10290315,22.06420424,17.82020503,17.70217567
2431,34.03418566,21.99428213,17.74828309,17.63098328
2432,33.96543518,21.92432559,17.67633824,17.55976375
2433,33.89665172,21.85433463,17.60437039,17.48851705
2434,33.82783526,21.78430923,17.5323795,17.41724313
2435,33.75898579,21.7142494,17.46036549,17.34594195
